date,channel,room_nights,revenue_bdt,campaign_attributed
2025-10-28,direct,3,31847,true
2025-10-28,direct,3,33226,true
2025-10-28,direct,2,23073,false
2025-10-28,phone,2,20240,true
2025-10-28,booking_com,28,308000,false
2025-10-28,agoda,15,165000,false
2025-10-28,expedia,9,99000,false
2025-10-29,direct,4,45827,true
2025-10-29,direct,3,31389,true
2025-10-29,direct,2,22103,true
2025-10-29,direct,3,31471,true
2025-10-30,direct,4,43540,false
2025-10-30,direct,4,42044,true
2025-10-30,direct,2,21570,true
2025-10-30,direct,3,34221,true
2025-10-30,booking_com,28,308000,false
2025-10-30,agoda,15,165000,false
2025-10-30,expedia,9,99000,false
2025-10-31,direct,3,34045,false
2025-10-31,direct,3,33792,true
2025-10-31,direct,3,32684,true
2025-10-31,direct,4,42776,true
2025-11-01,direct,4,41569,false
2025-11-01,direct,3,34315,false
2025-11-01,direct,4,45630,true
2025-11-01,direct,1,11175,true
2025-11-01,direct,3,32354,true
2025-11-02,direct,3,32087,true
2025-11-02,direct,2,22591,false
2025-11-02,direct,3,31495,true
2025-11-02,direct,3,34414,true
2025-11-02,direct,4,41984,true
2025-11-02,booking_com,36,396000,false
2025-11-02,agoda,18,198000,false
2025-11-02,expedia,11,121000,false
2025-11-03,direct,2,22522,true
2025-11-03,direct,2,22872,true
2025-11-03,direct,3,32978,true
2025-11-03,direct,3,34640,true
2025-11-03,direct,2,21142,true
2025-11-04,direct,2,22334,true
2025-11-04,direct,3,32102,true
2025-11-04,direct,2,21241,true
2025-11-04,direct,1,10572,true
2025-11-04,direct,2,22659,true
2025-11-04,phone,2,20240,false
2025-11-04,booking_com,36,396000,false
2025-11-04,agoda,18,198000,false
2025-11-04,expedia,11,121000,false
2025-11-05,direct,2,21861,false
2025-11-05,direct,4,41769,true
2025-11-05,direct,2,21802,true
2025-11-05,direct,4,44984,true
2025-11-05,direct,3,31377,true
2025-11-06,direct,4,45129,true
2025-11-06,direct,2,21645,false
2025-11-06,direct,3,32262,true
2025-11-06,direct,3,32807,true
2025-11-06,direct,2,22563,true
2025-11-06,booking_com,36,396000,false
2025-11-06,agoda,18,198000,false
2025-11-06,expedia,11,121000,false
2025-11-07,direct,2,21442,true
2025-11-07,direct,3,31508,true
2025-11-07,direct,2,23036,true
2025-11-07,direct,3,31041,true
2025-11-07,direct,2,23092,true
2025-11-08,direct,1,10553,true
2025-11-08,direct,3,31436,true
2025-11-08,direct,2,21343,true
2025-11-08,direct,2,21150,true
2025-11-08,direct,2,22619,true
2025-11-08,phone,2,20240,false
2025-11-08,booking_com,36,396000,false
2025-11-08,agoda,18,198000,false
2025-11-08,expedia,11,121000,false
2025-11-09,direct,4,42123,true
2025-11-09,direct,3,34577,true
2025-11-09,direct,2,21581,false
2025-11-09,direct,3,33618,true
2025-11-09,direct,4,46119,true
2025-11-15,direct,2,20801,true
2025-11-15,direct,1,10827,true
2025-11-15,direct,3,34409,true
2025-11-15,direct,4,42622,true
2025-11-15,direct,2,20848,true
2025-11-16,direct,3,32356,true
2025-11-16,direct,3,32149,false
2025-11-16,direct,4,42022,false
2025-11-16,direct,3,33455,true
2025-11-16,direct,2,21629,true
2025-11-16,phone,2,20240,false
2025-11-16,booking_com,36,396000,false
2025-11-16,agoda,18,198000,false
2025-11-16,expedia,11,121000,false
2025-11-17,direct,1,11291,true
2025-11-17,direct,2,21008,true
2025-11-17,direct,2,21693,true
2025-11-17,direct,2,22875,true
2025-11-17,direct,3,33135,true
2025-11-18,direct,3,34244,true
2025-11-18,direct,2,22504,true
2025-11-18,direct,3,33931,true
2025-11-18,direct,2,22292,true
2025-11-18,direct,3,32969,true
2025-11-18,booking_com,36,396000,false
2025-11-18,agoda,18,198000,false
2025-11-18,expedia,11,121000,false
2025-11-19,direct,3,32857,true
2025-11-19,direct,3,31494,true
2025-11-19,direct,2,22631,false
2025-11-19,direct,3,34264,false
2025-11-19,direct,3,31511,true
2025-11-20,direct,2,21264,true
2025-11-20,direct,1,11484,true
2025-11-20,direct,3,33764,true
2025-11-20,direct,2,22311,false
2025-11-20,direct,4,43324,true
2025-11-20,phone,2,20240,true
2025-11-20,booking_com,36,396000,false
2025-11-20,agoda,18,198000,false
2025-11-20,expedia,11,121000,false
2025-11-21,direct,3,33495,true
2025-11-21,direct,3,31656,true
2025-11-21,direct,3,33872,true
2025-11-21,direct,3,34230,false
2025-11-21,direct,2,20977,true
2025-11-22,direct,2,22133,true
2025-11-22,direct,3,31854,true
2025-11-22,direct,2,22674,true
2025-11-22,direct,2,21621,true
2025-11-22,direct,4,43840,true
2025-11-22,booking_com,36,396000,false
2025-11-22,agoda,18,198000,false
2025-11-22,expedia,11,121000,false
2025-11-23,direct,3,32644,true
2025-11-23,direct,2,20832,false
2025-11-23,direct,4,44166,true
2025-11-23,direct,3,34067,true
2025-11-23,direct,4,42749,true
2025-11-24,direct,2,22973,false
2025-11-24,direct,3,32350,true
2025-11-24,direct,2,22336,true
2025-11-24,direct,2,20958,true
2025-11-24,direct,2,21474,true
2025-11-24,phone,2,20240,true
2025-11-24,booking_com,36,396000,false
2025-11-24,agoda,18,198000,false
2025-11-24,expedia,11,121000,false
2025-11-25,direct,3,32223,true
2025-11-25,direct,3,32887,true
2025-11-25,direct,3,32692,true
2025-11-25,direct,4,42384,true
2025-11-25,direct,3,32943,true
2025-11-26,direct,2,22671,true
2025-11-26,direct,3,32015,true
2025-11-26,direct,2,22189,true
2025-11-26,direct,3,32982,true
2025-11-26,direct,2,22442,true
2025-11-26,booking_com,36,396000,false
2025-11-26,agoda,18,198000,false
2025-11-26,expedia,11,121000,false
2025-11-27,direct,2,22091,true
2025-11-27,direct,4,45506,true
2025-11-27,direct,3,31941,false
2025-11-27,direct,2,21597,false
2025-11-27,direct,3,34303,true
2025-11-28,direct,2,22765,true
2025-11-28,direct,2,20709,true
2025-11-28,direct,1,10499,true
2025-11-28,direct,2,21905,true
2025-11-28,direct,2,21289,true
2025-11-28,phone,2,20240,true
2025-11-28,booking_com,36,396000,false
2025-11-28,agoda,18,198000,false
2025-11-28,expedia,11,121000,false
2025-11-29,direct,2,21591,true
2025-11-29,direct,2,21962,true
2025-11-29,direct,3,32619,false
2025-11-29,direct,3,32261,false
2025-11-29,direct,2,21654,true
2025-11-30,direct,2,22396,true
2025-11-30,direct,2,21744,true
2025-11-30,direct,3,32922,true
2025-11-30,direct,3,34370,true
2025-11-30,direct,2,22655,true
2025-11-30,booking_com,36,396000,false
2025-11-30,agoda,18,198000,false
2025-11-30,expedia,11,121000,false
2025-12-01,direct,2,20971,true
2025-12-01,direct,2,22870,true
2025-12-01,direct,4,42252,true
2025-12-01,direct,2,22430,true
2025-12-01,direct,3,31043,true
2025-12-02,direct,4,43547,true
2025-12-02,direct,4,43728,true
2025-12-02,direct,4,44646,false
2025-12-02,direct,2,21762,true
2025-12-02,direct,2,20874,true
2025-12-02,booking_com,42,462000,false
2025-12-02,agoda,21,231000,false
2025-12-02,expedia,13,143000,false
2025-12-03,direct,2,20751,true
2025-12-03,direct,3,32909,true
2025-12-03,direct,3,31280,true
2025-12-03,direct,2,22727,true
2025-12-03,direct,3,34584,true
2025-12-04,direct,4,42344,true
2025-12-04,direct,3,33436,false
2025-12-04,direct,3,33447,true
2025-12-04,direct,4,43284,true
2025-12-04,direct,4,45157,true
2025-12-04,phone,2,20240,true
2025-12-04,booking_com,42,462000,false
2025-12-04,agoda,21,231000,false
2025-12-04,expedia,13,143000,false
2025-12-05,direct,2,20986,true
2025-12-05,direct,2,22713,true
2025-12-05,direct,3,32806,true
2025-12-05,direct,4,42473,false
2025-12-05,direct,4,44384,true
2025-12-06,direct,2,20752,true
2025-12-06,direct,3,31764,true
2025-12-06,direct,3,32972,true
2025-12-06,direct,4,42902,false
2025-12-06,direct,3,32660,true
2025-12-06,booking_com,42,462000,false
2025-12-06,agoda,21,231000,false
2025-12-06,expedia,13,143000,false
2025-12-07,direct,4,45337,false
2025-12-07,direct,2,22092,true
2025-12-07,direct,2,22420,true
2025-12-07,direct,3,31858,true
2025-12-07,direct,3,32891,true
2025-12-08,direct,3,33772,true
2025-12-08,direct,4,44553,true
2025-12-08,direct,3,32388,true
2025-12-08,direct,2,23055,true
2025-12-08,direct,2,23000,true
2025-12-08,phone,2,20240,true
2025-12-08,booking_com,42,462000,false
2025-12-08,agoda,21,231000,false
2025-12-08,expedia,13,143000,false
2025-12-09,direct,3,32185,true
2025-12-09,direct,2,22639,true
2025-12-09,direct,2,21853,true
2025-12-09,direct,2,21413,true
2025-12-09,direct,2,22960,true
2025-12-10,direct,4,44518,true
2025-12-10,direct,3,33415,true
2025-12-10,direct,3,31793,true
2025-12-10,direct,3,33482,false
2025-12-10,direct,4,45528,false
2025-12-10,booking_com,42,462000,false
2025-12-10,agoda,21,231000,false
2025-12-10,expedia,13,143000,false
2025-12-11,direct,2,21404,false
2025-12-11,direct,2,21439,true
2025-12-11,direct,2,20925,true
2025-12-11,direct,4,45580,true
2025-12-11,direct,2,22134,true
2025-12-12,direct,2,23049,true
2025-12-12,direct,2,21792,true
2025-12-12,direct,4,45343,true
2025-12-12,direct,2,22293,false
2025-12-12,direct,3,33601,true
2025-12-12,phone,2,20240,true
2025-12-12,booking_com,42,462000,false
2025-12-12,agoda,21,231000,false
2025-12-12,expedia,13,143000,false
2025-12-13,direct,2,21311,false
2025-12-13,direct,4,44863,true
2025-12-13,direct,4,44457,true
2025-12-13,direct,4,46069,true
2025-12-13,direct,4,43111,true
2025-12-14,direct,3,34526,true
2025-12-14,direct,3,34325,true
2025-12-14,direct,2,21043,true
2025-12-14,direct,2,22705,true
2025-12-14,direct,3,33670,true
2025-12-14,booking_com,42,462000,false
2025-12-14,agoda,21,231000,false
2025-12-14,expedia,13,143000,false
2025-12-15,direct,3,33445,true
2025-12-15,direct,3,33808,true
2025-12-15,direct,2,22042,false
2025-12-15,direct,4,41594,true
2025-12-15,direct,4,45753,true
2025-12-16,direct,2,20869,false
2025-12-16,direct,4,41802,true
2025-12-16,direct,4,42628,false
2025-12-16,direct,4,44801,true
2025-12-16,direct,2,21597,true
2025-12-16,phone,2,20240,true
2025-12-16,booking_com,42,462000,false
2025-12-16,agoda,21,231000,false
2025-12-16,expedia,13,143000,false
2025-12-17,direct,2,22083,false
2025-12-17,direct,3,32276,true
2025-12-17,direct,4,41646,true
2025-12-17,direct,2,21931,true
2025-12-17,direct,2,21971,false
2025-12-18,direct,4,45945,true
2025-12-18,direct,2,21516,true
2025-12-18,direct,4,46021,true
2025-12-18,direct,2,21597,true
2025-12-18,direct,2,20921,false
2025-12-18,booking_com,42,462000,false
2025-12-18,agoda,21,231000,false
2025-12-18,expedia,13,143000,false
2025-12-19,direct,2,22453,true
2025-12-19,direct,4,42799,true
2025-12-19,direct,4,41401,true
2025-12-19,direct,4,42901,false
2025-12-19,direct,4,42075,true
2025-12-20,direct,4,44782,true
2025-12-20,direct,4,41458,true
2025-12-20,direct,3,31091,true
2025-12-20,direct,4,43230,true
2025-12-20,direct,3,34487,true
2025-12-20,phone,2,20240,true
2025-12-20,booking_com,42,462000,false
2025-12-20,agoda,21,231000,false
2025-12-20,expedia,13,143000,false
2025-12-21,direct,2,20796,false
2025-12-21,direct,4,43650,false
2025-12-21,direct,3,32743,true
2025-12-21,direct,2,21145,true
2025-12-21,direct,2,22732,true
2025-12-22,direct,2,22187,false
2025-12-22,direct,2,22726,true
2025-12-22,direct,2,21014,true
2025-12-22,direct,4,41977,true
2025-12-22,direct,2,22637,true
2025-12-22,booking_com,42,462000,false
2025-12-22,agoda,21,231000,false
2025-12-22,expedia,13,143000,false
2025-12-23,direct,2,21350,false
2025-12-23,direct,2,21846,false
2025-12-23,direct,2,22472,true
2025-12-23,direct,3,31523,true
2025-12-23,direct,2,22085,true
2025-12-24,direct,4,43865,true
2025-12-24,direct,4,45883,true
2025-12-24,direct,4,45715,true
2025-12-24,direct,4,43476,true
2025-12-24,direct,4,43952,true
2025-12-24,phone,2,20240,true
2025-12-24,booking_com,42,462000,false
2025-12-24,agoda,21,231000,false
2025-12-24,expedia,13,143000,false
2025-12-25,direct,2,23022,true
2025-12-25,direct,3,34153,true
2025-12-25,direct,3,32032,true
2025-12-25,direct,4,44953,true
2025-12-25,direct,3,31125,true
2025-12-26,direct,4,42479,true
2025-12-26,direct,3,33888,true
2025-12-26,direct,4,45811,true
2025-12-26,direct,4,42417,true
2025-12-26,direct,2,22263,true
2025-12-26,booking_com,42,462000,false
2025-12-26,agoda,21,231000,false
2025-12-26,expedia,13,143000,false
2025-12-27,direct,4,42331,true
2025-12-27,direct,3,33861,false
2025-12-27,direct,3,33331,true
2025-12-27,direct,3,31578,true
2025-12-27,direct,3,34196,true
2025-12-28,direct,4,42338,true
2025-12-28,direct,3,32040,false
2025-12-28,direct,3,32108,true
2025-12-28,direct,4,44751,true
2025-12-28,direct,2,21741,true
2025-12-28,phone,2,20240,true
2025-12-28,booking_com,42,462000,false
2025-12-28,agoda,21,231000,false
2025-12-28,expedia,13,143000,false
2025-12-29,direct,2,22110,true
2025-12-29,direct,3,31986,false
2025-12-29,direct,3,34279,true
2025-12-29,direct,3,33849,true
2025-12-29,direct,3,31300,false
2025-12-30,direct,3,32086,true
2025-12-30,direct,2,21425,true
2025-12-30,direct,2,22044,true
2025-12-30,direct,2,21859,true
2025-12-30,direct,2,21904,true
2025-12-30,booking_com,42,462000,false
2025-12-30,agoda,21,231000,false
2025-12-30,expedia,13,143000,false
2025-12-31,direct,3,31175,true
2025-12-31,direct,4,44376,true
2025-12-31,direct,2,21811,true
2025-12-31,direct,3,31036,true
2025-12-31,direct,2,22300,false
